T,propensity_score,logit_ps
1,0.5665690783217344,0.26786657851933465
1,0.5543313224370757,0.21818676239233192
1,0.5775839977330701,0.3128632666099389
1,0.4570183535650446,-0.1723519679971289
1,0.5080699948637504,0.03228278286353009
1,0.5494399718903183,0.19840821063056516
1,0.5069091495830074,0.02763835756061635
1,0.5164293437690933,0.06574104194758916
1,0.5055567640375205,0.022227971309554655
1,0.5073868483792635,0.029549543490825406
1,0.4582477620908965,-0.1673987681877225
1,0.4889517193109418,-0.0442003174130011
1,0.47547273886483077,-0.098187853130495
1,0.5070727367808116,0.028292834303393473
1,0.6035387413285546,0.4202319048583241
1,0.5152779321273343,0.061130758380207435
1,0.5006802010136338,0.002720805732995163
1,0.45598520301000045,-0.17651608738686808
1,0.48884746858891276,-0.04461752593472307
1,0.5750286934519222,0.3023982885671001
1,0.5033698758473668,0.0134797074938204
1,0.5019901819072405,0.00796076967075012
1,0.5337314551064444,0.13513107467031055
1,0.5588773753283337,0.23660718746602719
1,0.48015761061347767,-0.07941126284875089
1,0.5524074703681043,0.21040265845157197
1,0.47065380588944355,-0.11751984460820238
1,0.4280479987981067,-0.28981973785774723
1,0.4405693104467771,-0.23885186287644544
1,0.5462397259870114,0.1854889101955669
1,0.6012789817906516,0.4107970529697107
1,0.5154817903798714,0.06194696366292722
1,0.5771719665277514,0.31117470154935817
1,0.47453032106140514,-0.10196697211533741
1,0.5488778267786938,0.19613768212255228
1,0.4729800433300492,-0.10818522035768949
1,0.48979667968455604,-0.04081894798265135
1,0.40568364568207166,-0.3818381025755478
1,0.4312421095691114,-0.27678517192715796
1,0.451043251336225,-0.19645642050115233
1,0.4319740532212646,-0.27380157417378304
1,0.4474441503317308,-0.21100278745725792
1,0.4334837956537113,-0.2676512691235339
1,0.41294153441558473,-0.3518183957415293
1,0.429618442136515,-0.2834080657445903
1,0.4360228689655275,-0.2573190091354693
1,0.5668492470691763,0.26900756358827704
1,0.4275504188937803,-0.2918524432580669
1,0.45892196398973684,-0.1646833299434658
1,0.4575447142348627,-0.170231043492739
1,0.6709218719390829,0.712357501047097
1,0.5270774056486882,0.10841569075017127
1,0.44386612076935233,-0.22548606808428787
1,0.7872199696640334,1.3082488027259611
1,0.5124257375443986,0.049713186082179124
1,0.5105739065984516,0.04230193337733608
1,0.5631362567204811,0.25390027169943646
1,0.5210535808930026,0.0842641476181992
1,0.6244212177817685,0.5083569137649216
1,0.4761329074235817,-0.0955409794936441
1,0.5030753018831808,0.012301362654170686
1,0.48964680635947666,-0.041418694722606515
1,0.510120389873458,0.04048708913858943
1,0.5268880451810531,0.10765603655240344
1,0.4167886074505549,-0.33597055835984996
1,0.485708499740208,-0.057181576652336974
1,0.5708473442154544,0.28530912915682743
1,0.45312052821074883,-0.18807027728054257
1,0.4488285253553527,-0.2054050556315528
1,0.4924997175383834,-0.030003380404547465
1,0.595572072307909,0.38704886536018085
1,0.6610141201587922,0.6678167473099822
1,0.7008445102337817,0.851322580183235
1,0.5045501712333098,0.01820118739559479
1,0.3856998368624348,-0.4654242314872668
1,0.4890451492273447,-0.04382641672684606
1,0.3442047436704078,-0.6446119655647911
1,0.5216972975327769,0.08684372907628848
1,0.42863230153565635,-0.28743351225966146
1,0.42752738883509933,-0.2919465397488821
1,0.36610540086598103,-0.5489614207428245
1,0.5281506884850834,0.1127219584992715
1,0.4641802703587962,-0.14352478872585323
